date,AAPL,AMZN,AVGO,BA,BRK-B,CVX,GOOG,GOOGL,INTC,JNJ,JPM,LLY,META,MSFT,NVDA,PG,T,TSLA,UNH,V,VZ,WMT,XOM
2016-01-19,24.165000915527344,28.724000930786133,12.006999969482422,126.05999755859375,127.76000213623047,81.51000213623047,35.089500427246094,35.95399856567383,29.799999237060547,97.5,57.0099983215332,83.2300033569336,95.26000213623047,50.560001373291016,0.6832500100135803,76.7300033569336,26.06495475769043,13.64799976348877,112.58000183105469,71.38999938964844,44.869998931884766,20.85333251953125,76.4000015258789
2016-01-20,24.197500228881836,28.588499069213867,12.383000373840332,122.13999938964844,124.83000183105469,78.9800033569336,34.92250061035156,35.928001403808594,29.59000015258789,95.75,55.5099983215332,82.62000274658203,94.3499984741211,50.790000915527344,0.6869999766349792,75.83000183105469,25.604230880737305,13.24666690826416,114.79000091552734,70.68000030517578,44.41999816894531,20.280000686645508,73.18000030517578
2016-01-21,24.075000762939453,28.750999450683594,12.45300006866455,123.4000015258789,125.62000274658203,81.05000305175781,35.329498291015625,36.333499908447266,29.65999984741211,95.94000244140625,55.25,81.4000015258789,94.16000366210938,50.47999954223633,0.6949999928474426,76.72000122070312,26.08761215209961,13.33133316040039,113.5,71.55999755859375,45.869998931884766,20.626667022705078,74.0999984741211
2016-01-22,25.354999542236328,29.819000244140625,12.451000213623047,124.61000061035156,127.04000091552734,83.54000091552734,36.26250076293945,37.27299880981445,29.93000030517578,96.75,56.95000076293945,82.4800033569336,97.94000244140625,52.290000915527344,0.7112500071525574,77.36000061035156,26.54078483581543,13.50333309173584,114.33000183105469,72.69999694824219,47.040000915527344,20.89666748046875,76.56999969482422
2016-01-25,24.860000610351562,29.826499938964844,12.449000358581543,124.01000213623047,124.12999725341797,80.88999938964844,35.583499908447266,36.680999755859375,29.600000381469727,96.4000015258789,55.65999984741211,81.70999908447266,97.01000213623047,51.790000915527344,0.7105000019073486,76.8499984741211,26.43504524230957,13.092000007629395,113.37999725341797,71.73999786376953,47.029998779296875,21.149999618530273,73.9800033569336
2016-01-26,24.997499465942383,30.0625,12.439000129699707,128.00999450683594,125.88999938964844,84.12000274658203,35.652000427246094,36.68949890136719,29.940000534057617,101.18000030517578,57.08000183105469,81.95999908447266,97.33999633789062,52.16999816894531,0.7174999713897705,78.80999755859375,26.737159729003906,12.904000282287598,113.95999908447266,71.87999725341797,48.25,21.333332061767578,76.69999694824219
2016-01-27,23.354999542236328,29.167499542236328,12.234999656677246,116.58000183105469,125.19000244140625,83.29000091552734,34.9995002746582,35.87900161743164,29.809999465942383,102.16000366210938,57.040000915527344,81.76000213623047,94.44999694824219,51.220001220703125,0.7089999914169312,78.80000305175781,26.797582626342773,12.538000106811523,112.33000183105469,70.91000366210938,49.029998779296875,21.316667556762695,75.29000091552734
2016-01-28,23.522499084472656,31.767499923706055,12.63700008392334,118.01000213623047,126.01000213623047,85.91999816894531,36.54800033569336,37.415000915527344,29.969999313354492,102.2699966430664,57.279998779296875,76.80999755859375,109.11000061035156,52.060001373291016,0.7012500166893005,79.81999969482422,26.835346221923828,12.646666526794434,111.37999725341797,69.33000183105469,49.0099983215332,21.406667709350586,76.98999786376953
2016-01-29,24.334999084472656,29.350000381469727,13.371000289916992,120.12999725341797,129.77000427246094,86.47000122070312,37.147499084472656,38.067501068115234,31.020000457763672,104.44000244140625,59.5,79.0999984741211,112.20999908447266,55.09000015258789,0.7322499752044678,81.69000244140625,27.23564910888672,12.74666690826416,115.16000366210938,74.48999786376953,49.970001220703125,22.1200008392334,77.8499984741211
2016-02-01,24.107500076293945,28.74049949645996,13.767999649047852,121.55999755859375,128.66000366210938,85.29000091552734,37.599998474121094,38.53850173950195,30.81999969482422,104.37000274658203,58.86000061035156,78.4000015258789,115.08999633789062,54.709999084472656,0.7325000166893005,81.12000274658203,27.326284408569336,13.129332542419434,115.88999938964844,74.37999725341797,50.7599983215332,22.5,76.29000091552734
2016-02-02,23.6200008392334,27.604999542236328,13.324000358581543,117.5199966430664,125.69999694824219,81.23999786376953,38.23249816894531,39.045501708984375,29.799999237060547,103.41000366210938,57.029998779296875,76.30000305175781,114.61000061035156,53.0,0.7014999985694885,80.22000122070312,27.23564910888672,12.185333251953125,113.87999725341797,73.4000015258789,49.90999984741211,22.286666870117188,74.58999633789062
2016-02-03,24.087499618530273,26.553499221801758,13.13599967956543,121.87000274658203,126.23999786376953,84.62000274658203,36.34749984741211,37.46900177001953,29.34000015258789,104.13999938964844,57.40999984741211,76.08999633789062,112.69000244140625,52.15999984741211,0.7049999833106995,81.0999984741211,27.73413848876953,11.565333366394043,112.75,74.37999725341797,50.619998931884766,22.09000015258789,78.4800033569336
2016-02-04,24.149999618530273,26.812999725341797,13.612000465393066,123.61000061035156,127.44000244140625,84.79000091552734,35.4005012512207,36.50149917602539,29.770000457763672,103.9000015258789,58.400001525878906,74.27999877929688,110.48999786376953,52.0,0.7052500247955322,80.69999694824219,27.590633392333984,11.688667297363281,114.19999694824219,73.68000030517578,50.43000030517578,22.139999389648438,79.83000183105469
2016-02-05,23.5049991607666,25.10650062561035,12.836000442504883,122.55999755859375,126.55999755859375,82.87999725341797,34.17850112915039,35.1879997253418,29.040000915527344,100.54000091552734,57.75,74.31999969482422,104.06999969482422,50.15999984741211,0.6607499718666077,81.19999694824219,27.854984283447266,10.84000015258789,111.72000122070312,71.54000091552734,50.970001220703125,22.333332061767578,80.08000183105469
